,movieId,title,genres
1964,2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime
1965,2049,"Happiest Millionaire, The (1967)",Comedy|Musical
1966,2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy
1967,2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
1968,2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
1969,2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1970,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
1971,2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western
1972,2056,In Search of the Castaways (1962),Adventure|Children
1973,2057,"Incredible Journey, The (1963)",Adventure|Children
1974,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1975,2059,"Parent Trap, The (1998)",Children|Comedy|Romance
1976,2060,BASEketball (1998),Comedy
1977,2061,Full Tilt Boogie (1997),Documentary
1978,2062,"Governess, The (1998)",Drama|Romance
1979,2063,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance
1980,2064,Roger & Me (1989),Documentary
1981,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
1982,2066,Out of the Past (1947),Film-Noir
1983,2067,Doctor Zhivago (1965),Drama|Romance|War
1984,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
1985,2069,"Trip to Bountiful, The (1985)",Drama
1986,2070,Tender Mercies (1983),Drama|Romance|Western
1987,2071,And the Band Played On (1993),Drama
1988,2072,"'burbs, The (1989)",Comedy
1989,2073,Fandango (1985),Comedy
1990,2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
1991,2075,Mephisto (1981),Drama|War
1992,2076,Blue Velvet (1986),Drama|Mystery|Thriller
1993,2077,"Journey of Natty Gann, The (1985)",Adventure|Children
1994,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
1995,2079,Kidnapped (1960),Adventure|Children|Drama
1996,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
1997,2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
1998,2082,"Mighty Ducks, The (1992)",Children|Comedy
1999,2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
2000,2084,Newsies (1992),Children|Musical
2001,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
2002,2086,One Magic Christmas (1985),Drama|Fantasy
2003,2087,Peter Pan (1953),Animation|Children|Fantasy|Musical
2004,2088,Popeye (1980),Adventure|Comedy|Musical
2005,2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
2006,2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
2007,2091,Return from Witch Mountain (1978),Children|Sci-Fi
2008,2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance
2009,2093,Return to Oz (1985),Adventure|Children|Fantasy
2010,2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
2011,2095,"Shaggy D.A., The (1976)",Children|Comedy
2012,2096,Sleeping Beauty (1959),Animation|Children|Musical
2013,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
2014,2098,Son of Flubber (1963),Children|Comedy
2015,2099,Song of the South (1946),Adventure|Animation|Children|Musical
2016,2100,Splash (1984),Comedy|Fantasy|Romance
2017,2101,Squanto: A Warrior's Tale (1994),Adventure|Drama
2018,2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical
2019,2103,Tall Tale (1995),Adventure|Children|Fantasy|Western
2020,2104,Tex (1982),Drama
2021,2105,Tron (1982),Action|Adventure|Sci-Fi
2022,2106,Swing Kids (1993),Drama|War
2023,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
2024,2108,L.A. Story (1991),Comedy|Romance
2025,2109,"Jerk, The (1979)",Comedy
2026,2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
2027,2111,"Man with Two Brains, The (1983)",Comedy
2028,2112,Grand Canyon (1991),Crime|Drama
2029,2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller
2030,2114,"Outsiders, The (1983)",Drama
2031,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
2032,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
2033,2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2034,2118,"Dead Zone, The (1983)",Thriller
2035,2119,Maximum Overdrive (1986),Horror
2036,2120,Needful Things (1993),Drama|Horror
2037,2121,Cujo (1983),Horror|Thriller
2038,2122,Children of the Corn (1984),Horror|Thriller
2039,2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
2040,2124,"Addams Family, The (1991)",Children|Comedy|Fantasy
2041,2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
2042,2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2043,2127,"First Love, Last Rites (1997)",Drama|Romance
2044,2128,Safe Men (1998),Comedy
2045,2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)",Documentary
2046,2130,Atlantic City (1980),Crime|Drama|Romance
2047,2131,Autumn Sonata (Höstsonaten) (1978),Drama
2048,2132,Who's Afraid of Virginia Woolf? (1966),Drama
2049,2133,Adventures in Babysitting (1987),Adventure|Comedy
2050,2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2051,2135,Doctor Dolittle (1967),Adventure|Children|Musical
2052,2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi
2053,2137,Charlotte's Web (1973),Animation|Children
2054,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2055,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
2056,2140,"Dark Crystal, The (1982)",Adventure|Fantasy
2057,2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
2058,2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
2059,2143,Legend (1985),Adventure|Fantasy|Romance
2060,2144,Sixteen Candles (1984),Comedy|Romance
2061,2145,Pretty in Pink (1986),Comedy|Drama|Romance
2062,2146,St. Elmo's Fire (1985),Drama|Romance
2063,2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
2064,2148,House (1986),Comedy|Fantasy|Horror
2065,2149,House II: The Second Story (1987),Comedy|Fantasy|Horror
2066,2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
2067,2151,"Gods Must Be Crazy II, The (1989)",Comedy
2068,2152,Air Bud: Golden Receiver (1998),Children|Comedy
2069,2153,"Avengers, The (1998)",Action|Adventure
2070,2154,How Stella Got Her Groove Back (1998),Drama|Romance
2071,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama
2072,2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
2073,2157,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
2074,2158,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
2075,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
2076,2160,Rosemary's Baby (1968),Drama|Horror|Thriller
2077,2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
2078,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
2079,2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror
2080,2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
2081,2165,Your Friends and Neighbors (1998),Comedy|Drama
2082,2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller
2083,2167,Blade (1998),Action|Horror|Thriller
2084,2168,Dance with Me (1998),Drama|Romance
2085,2169,Dead Man on Campus (1998),Comedy
2086,2170,Wrongfully Accused (1998),Action|Comedy
2087,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance
2088,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
2089,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
2090,2174,Beetlejuice (1988),Comedy|Fantasy
2091,2175,Déjà Vu (1997),Drama|Romance
2092,2176,Rope (1948),Crime|Drama|Thriller
2093,2177,Family Plot (1976),Comedy|Thriller
2094,2178,Frenzy (1972),Thriller
2095,2179,Topaz (1969),Thriller
2096,2180,Torn Curtain (1966),Thriller
2097,2181,Marnie (1964),Drama|Mystery|Romance|Thriller
2098,2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2099,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2100,2184,"Trouble with Harry, The (1955)",Comedy|Mystery
2101,2185,I Confess (1953),Thriller
2102,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2103,2187,Stage Fright (1950),Mystery|Romance|Thriller
2104,2188,54 (1998),Drama
2105,2189,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
2106,2190,Why Do Fools Fall In Love? (1998),Drama
2107,2191,"Merry War, A (1997)",Comedy
2108,2192,See the Sea (1997),Thriller
2109,2193,Willow (1988),Action|Adventure|Fantasy
2110,2194,"Untouchables, The (1987)",Action|Crime|Drama
2111,2195,Dirty Work (1998),Comedy
2112,2196,Knock Off (1998),Action
2113,2197,Firelight (1997),Drama
2114,2198,Modulations (1998),Documentary
2115,2199,Phoenix (1998),Crime|Drama
2116,2200,Under Capricorn (1949),Drama
2117,2201,"Paradine Case, The (1947)",Drama
2118,2202,Lifeboat (1944),Drama|War
2119,2203,Shadow of a Doubt (1943),Crime|Drama|Thriller
2120,2204,Saboteur (1942),Mystery|Thriller
2121,2205,Mr. & Mrs. Smith (1941),Comedy|Romance
2122,2206,Suspicion (1941),Film-Noir|Mystery|Thriller
2123,2207,Jamaica Inn (1939),Drama
2124,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
2125,2209,Young and Innocent (1937),Crime|Thriller
2126,2210,Sabotage (1936),Thriller
2127,2211,Secret Agent (1936),Thriller
2128,2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller
2129,2213,Waltzes from Vienna (1933),Comedy|Musical
2130,2214,Number Seventeen (a.k.a. Number 17) (1932),Thriller
2131,2215,Rich and Strange (1931),Comedy|Romance
2132,2216,"Skin Game, The (1931)",Drama
2133,2217,Elstree Calling (1930),Comedy|Musical
2134,2218,Juno and the Paycock (1930),Drama
2135,2219,Murder! (1930),Mystery|Thriller
2136,2220,"Manxman, The (1929)",Drama
2137,2221,Blackmail (1929),Drama|Thriller
2138,2222,Champagne (1928),Comedy
2139,2223,"Farmer's Wife, The (1928)",Comedy
2140,2224,Downhill (1927),Drama
2141,2225,Easy Virtue (1928),Drama
2142,2226,"Ring, The (1927)",Drama
2143,2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
2144,2229,"Pleasure Garden, The (1925)",Drama
2145,2230,Always Tell Your Wife (1914),Comedy
2146,2231,Rounders (1998),Drama
2147,2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
2148,2233,Digging to China (1998),Drama
2149,2234,Let's Talk About Sex (1998),Drama
2150,2235,One Man's Hero (1999),Drama|War
2151,2236,Simon Birch (1998),Drama
2152,2237,Without Limits (1998),Drama
2153,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
2154,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2155,2240,My Bodyguard (1980),Drama
2156,2241,Class (1983),Comedy
2157,2242,"Grandview, U.S.A. (1984)",Drama
2158,2243,Broadcast News (1987),Comedy|Drama|Romance
2159,2244,"Allnighter, The (1987)",Comedy|Romance
2160,2245,Working Girl (1988),Comedy|Drama|Romance
2161,2246,Stars and Bars (1988),Action|Comedy|Romance
2162,2247,Married to the Mob (1988),Comedy
2163,2248,Say Anything... (1989),Comedy|Drama|Romance
2164,2249,My Blue Heaven (1990),Comedy
2165,2250,Men Don't Leave (1990),Drama
2166,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy
2167,2252,Hero (1992),Comedy|Drama
2168,2253,Toys (1992),Comedy|Fantasy
2169,2254,Choices (1981),Drama
2170,2255,Young Doctors in Love (1982),Comedy
2171,2256,Parasite (1982),Horror|Sci-Fi
2172,2257,No Small Affair (1984),Comedy|Romance
2173,2258,"Master, The (1984)",Action
2174,2259,Blame It on Rio (1984),Comedy|Romance
2175,2260,Wisdom (1986),Crime|Drama
2176,2261,One Crazy Summer (1986),Comedy
2177,2262,About Last Night... (1986),Comedy|Drama|Romance
2178,2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
2179,2264,We're No Angels (1989),Comedy|Crime
2180,2265,Nothing But Trouble (1991),Adventure|Comedy
2181,2266,"Butcher's Wife, The (1991)",Comedy|Romance
2182,2267,Mortal Thoughts (1991),Mystery|Thriller
2183,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
2184,2269,Indecent Proposal (1993),Drama|Romance
2185,2270,"Century of Cinema, A (1994)",Documentary
2186,2271,Permanent Midnight (1998),Drama
2187,2272,One True Thing (1998),Drama
2188,2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
2189,2274,Lilian's Story (1995),Drama
2190,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2191,2276,"Soldier's Daughter Never Cries, A (1998)",Drama
2192,2277,Somewhere in the City (1998),Comedy|Drama
2193,2278,Ronin (1998),Action|Crime|Thriller
2194,2279,Urban Legend (1998),Horror|Thriller
2195,2280,Clay Pigeons (1998),Crime
2196,2281,Monument Ave. (1998),Action|Crime|Drama
2197,2282,Pecker (1998),Comedy|Drama
2198,2283,"Sheltering Sky, The (1990)",Drama
2199,2284,Bandit Queen (1994),Drama
2200,2285,If.... (1968),Drama
2201,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2202,2287,Them! (1954),Horror|Sci-Fi|Thriller
2203,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2204,2289,"Player, The (1992)",Comedy|Crime|Drama
2205,2290,Stardust Memories (1980),Comedy|Drama
2206,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance
2207,2292,Overnight Delivery (1998),Comedy|Romance
2208,2293,Shadrach (1998),Drama
2209,2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2210,2295,"Impostors, The (1998)",Comedy
2211,2296,"Night at the Roxbury, A (1998)",Comedy
2212,2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2213,2298,Strangeland (1998),Thriller
2214,2299,"Battle of the Sexes, The (1959)",Comedy
2215,2300,"Producers, The (1968)",Comedy
2216,2301,History of the World: Part I (1981),Comedy|Musical
2217,2302,My Cousin Vinny (1992),Comedy
2218,2303,Nashville (1975),Drama|Musical
2219,2304,Love Is the Devil (1998),Drama
2220,2305,Slam (1998),Drama
2221,2306,Holy Man (1998),Comedy
2222,2307,One Tough Cop (1998),Action|Crime
2223,2308,Detroit 9000 (1973),Action|Crime
2224,2309,"Inheritors, The (Siebtelbauern, Die) (1998)",Drama|Mystery
2225,2310,"Mighty, The (1998)",Drama
2226,2311,2010: The Year We Make Contact (1984),Sci-Fi
2227,2312,Children of a Lesser God (1986),Drama
2228,2313,"Elephant Man, The (1980)",Drama
2229,2314,Beloved (1998),Drama
2230,2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
2231,2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2232,2317,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy
2233,2318,Happiness (1998),Comedy|Drama
2234,2319,Reach the Rock (1998),Comedy|Drama
2235,2320,Apt Pupil (1998),Drama|Thriller
2236,2321,Pleasantville (1998),Comedy|Drama|Fantasy
2237,2322,Soldier (1998),Action|Sci-Fi|War
2238,2323,"Cruise, The (1998)",Documentary
2239,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
2240,2325,Orgazmo (1997),Comedy
2241,2326,Shattered Image (1998),Drama|Thriller
2242,2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
2243,2328,Vampires (1998),Horror|Western
2244,2329,American History X (1998),Crime|Drama
2245,2330,Hands on a Hard Body (1996),Comedy|Documentary
2246,2331,Living Out Loud (1998),Comedy|Drama|Romance
2247,2332,Belly (1998),Crime|Drama
2248,2333,Gods and Monsters (1998),Drama
2249,2334,"Siege, The (1998)",Action|Thriller
2250,2335,"Waterboy, The (1998)",Comedy
2251,2336,Elizabeth (1998),Drama
2252,2337,Velvet Goldmine (1998),Drama
2253,2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2254,2339,I'll Be Home For Christmas (1998),Comedy|Romance
2255,2340,Meet Joe Black (1998),Romance
2256,2341,Dancing at Lughnasa (1998),Drama
2257,2342,Hard Core Logo (1996),Comedy|Drama
2258,2343,"Naked Man, The (1998)",Drama
2259,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller
2260,2345,Desert Bloom (1986),Drama
2261,2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
2262,2347,"Pope of Greenwich Village, The (1984)",Drama
2263,2348,Sid and Nancy (1986),Drama
2264,2349,Mona Lisa (1986),Comedy|Thriller
2265,2350,Heart Condition (1990),Comedy
2266,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
2267,2352,"Big Chill, The (1983)",Comedy|Drama
2268,2353,Enemy of the State (1998),Action|Thriller
2269,2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy
2270,2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
2271,2356,Celebrity (1998),Comedy
2272,2357,Central Station (Central do Brasil) (1998),Drama
2273,2358,Savior (1998),Drama|War
2274,2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2275,2360,"Celebration, The (Festen) (1998)",Drama
2276,2361,Pink Flamingos (1972),Comedy
2277,2362,Glen or Glenda (1953),Drama
2278,2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
2279,2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
2280,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2281,2366,King Kong (1933),Action|Adventure|Fantasy|Horror
2282,2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
2283,2368,King Kong Lives (1986),Adventure|Sci-Fi
2284,2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance
2285,2370,"Emerald Forest, The (1985)",Action|Adventure|Drama
2286,2371,Fletch (1985),Comedy|Crime|Mystery
2287,2372,Fletch Lives (1989),Comedy
2288,2373,Red Sonja (1985),Action|Adventure|Fantasy
2289,2374,Gung Ho (1986),Comedy|Drama
2290,2375,"Money Pit, The (1986)",Comedy
2291,2376,"View to a Kill, A (1985)",Action|Adventure|Thriller
2292,2377,Lifeforce (1985),Horror|Sci-Fi
2293,2378,Police Academy (1984),Comedy|Crime
2294,2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
2295,2380,Police Academy 3: Back in Training (1986),Comedy|Crime
2296,2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
2297,2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
2298,2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
2299,2384,Babe: Pig in the City (1998),Adventure|Children|Drama
2300,2385,Home Fries (1998),Comedy|Romance
2301,2386,Jerry Springer: Ringmaster (1998),Comedy|Drama
2302,2387,Very Bad Things (1998),Comedy|Crime
2303,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
2304,2389,Psycho (1998),Crime|Horror|Thriller
2305,2390,Little Voice (1998),Comedy
2306,2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
2307,2392,Jack Frost (1998),Children|Comedy|Drama
2308,2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
2309,2394,"Prince of Egypt, The (1998)",Animation|Musical
2310,2395,Rushmore (1998),Comedy|Drama
2311,2396,Shakespeare in Love (1998),Comedy|Drama|Romance
2312,2397,Mass Appeal (1984),Drama
2313,2398,Miracle on 34th Street (1947),Comedy|Drama
2314,2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
2315,2400,Prancer (1989),Children|Drama|Fantasy
2316,2401,Pale Rider (1985),Western
2317,2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2318,2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2319,2404,Rambo III (1988),Action|Adventure|Thriller|War
2320,2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
2321,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2322,2407,Cocoon (1985),Comedy|Sci-Fi
2323,2408,Cocoon: The Return (1988),Comedy|Sci-Fi
2324,2409,Rocky II (1979),Action|Drama
2325,2410,Rocky III (1982),Action|Drama
2326,2411,Rocky IV (1985),Action|Drama
2327,2412,Rocky V (1990),Action|Drama
2328,2413,Clue (1985),Comedy|Crime|Mystery|Thriller
2329,2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
2330,2415,Violets Are Blue... (1986),Drama|Romance
2331,2416,Back to School (1986),Comedy
2332,2417,Heartburn (1986),Comedy|Drama
2333,2418,Nothing in Common (1986),Comedy
2334,2419,Extremities (1986),Drama|Thriller
2335,2420,"Karate Kid, The (1984)",Drama
2336,2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2337,2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
2338,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2339,2424,You've Got Mail (1998),Comedy|Romance
2340,2425,"General, The (1998)",Crime
2341,2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2342,2427,"Thin Red Line, The (1998)",Action|Drama|War
2343,2428,"Faculty, The (1998)",Horror|Sci-Fi
2344,2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
2345,2430,Mighty Joe Young (1949),Adventure|Children|Drama
2346,2431,Patch Adams (1998),Comedy|Drama
2347,2432,Stepmom (1998),Drama
2348,2433,"Civil Action, A (1998)",Drama
2349,2434,Down in the Delta (1998),Drama
2350,2435,Hurlyburly (1998),Drama
2351,2436,Tea with Mussolini (1999),Comedy|Drama|War
2352,2437,Wilde (1997),Drama
2353,2438,Outside Ozona (1998),Comedy|Drama|Thriller
2354,2439,Affliction (1997),Drama
2355,2440,Another Day in Paradise (1998),Drama
2356,2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western
2357,2442,Hilary and Jackie (1998),Drama
2358,2443,Playing by Heart (1998),Drama|Romance
2359,2444,24 7: Twenty Four Seven (1997),Comedy|Drama
2360,2445,At First Sight (1999),Drama
2361,2446,In Dreams (1999),Horror|Thriller
2362,2447,Varsity Blues (1999),Comedy|Drama
2363,2448,Virus (1999),Horror|Sci-Fi
2364,2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy
2365,2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2366,2451,"Gate, The (1987)",Horror
2367,2452,"Gate II: Trespassers, The (1990)",Horror
2368,2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2369,2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi
2370,2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2371,2456,"Fly II, The (1989)",Horror|Sci-Fi
2372,2457,Running Scared (1986),Action|Comedy
2373,2458,Armed and Dangerous (1986),Comedy|Crime
2374,2459,"Texas Chainsaw Massacre, The (1974)",Horror
2375,2460,"Texas Chainsaw Massacre 2, The (1986)",Horror
2376,2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller
2377,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
2378,2463,Ruthless People (1986),Comedy
2379,2464,Trick or Treat (1986),Horror
2380,2465,Deadly Friend (1986),Horror
2381,2466,Belizaire the Cajun (1986),Drama
2382,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
2383,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2384,2469,Peggy Sue Got Married (1986),Comedy|Drama
2385,2470,Crocodile Dundee (1986),Adventure|Comedy
2386,2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
2387,2472,Tough Guys (1986),Comedy
2388,2473,Soul Man (1986),Comedy
2389,2474,"Color of Money, The (1986)",Drama
2390,2475,52 Pick-Up (1986),Action|Mystery|Thriller
2391,2476,Heartbreak Ridge (1986),Action|War
2392,2477,Firewalker (1986),Adventure
2393,2478,¡Three Amigos! (1986),Comedy|Western
2394,2479,Gloria (1999),Drama|Thriller
2395,2480,Dry Cleaning (Nettoyage à sec) (1997),Drama
2396,2481,My Name Is Joe (1998),Drama|Romance
2397,2482,Still Crazy (1998),Comedy|Romance
2398,2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller
2399,2484,Tinseltown (1997),Comedy|Crime|Drama
2400,2485,She's All That (1999),Comedy|Romance
2401,2486,"24 Hour Woman, The (1998)",Comedy|Drama
2402,2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
2403,2488,Peeping Tom (1960),Drama|Horror|Thriller
2404,2489,Spanish Fly (1998),Drama
2405,2490,Payback (1999),Action|Thriller
2406,2491,Simply Irresistible (1999),Comedy|Romance
2407,2492,20 Dates (1998),Comedy|Romance
2408,2493,"Harmonists, The (1997)",Drama
2409,2494,"Last Days, The (1998)",Documentary
2410,2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
2411,2496,Blast from the Past (1999),Comedy|Romance
2412,2497,Message in a Bottle (1999),Romance
2413,2498,My Favorite Martian (1999),Comedy|Sci-Fi
2414,2499,God Said 'Ha!' (1998),Comedy
2415,2500,Jawbreaker (1999),Comedy
2416,2501,October Sky (1999),Drama
2417,2502,Office Space (1999),Comedy|Crime
2418,2503,"Apple, The (Sib) (1998)",Drama
2419,2504,200 Cigarettes (1999),Comedy|Drama
2420,2505,8MM (1999),Drama|Mystery|Thriller
2421,2506,"Other Sister, The (1999)",Comedy|Drama|Romance
2422,2507,Breakfast of Champions (1999),Comedy|Sci-Fi
2423,2508,"Breaks, The (1999)",Comedy
2424,2509,Eight Days a Week (1997),Comedy
2425,2510,Just the Ticket (1999),Comedy|Romance
2426,2511,"Long Goodbye, The (1973)",Crime|Film-Noir
2427,2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama
2428,2513,Pet Sematary (1989),Horror
2429,2514,Pet Sematary II (1992),Comedy|Horror
2430,2515,Children of the Corn II: The Final Sacrifice (1993),Horror
2431,2516,Children of the Corn III (1994),Horror
2432,2517,Christine (1983),Horror
2433,2518,Night Shift (1982),Comedy
2434,2519,House on Haunted Hill (1959),Drama|Horror|Thriller
2435,2520,Airport (1970),Drama
2436,2521,Airport 1975 (1974),Action|Drama|Thriller
2437,2522,Airport '77 (1977),Drama
2438,2523,Rollercoaster (1977),Drama|Thriller
2439,2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
2440,2525,Alligator (1980),Action|Horror|Sci-Fi
2441,2526,Meteor (1979),Sci-Fi
2442,2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2443,2528,Logan's Run (1976),Action|Adventure|Sci-Fi
2444,2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
